x,y,z
-2.0318,-0.7895,-0.6362
0.9958,1.5639,-1.8163
-0.6558,-0.7560,3.0019
2.7268,-0.4761,-4.3275
-2.2675,-1.6256,2.1545
0.4659,0.2781,2.7614
-2.4980,-0.4091,-3.1713
2.1240,-1.2690,0.5320
1.2214,1.1449,0.0074
-0.2734,-1.0200,3.9865
1.8522,-1.7437,4.8714
-0.9064,-1.4551,5.2594
1.0660,-1.5145,5.3371
-1.2077,-0.8062,2.0653
1.7141,-0.0821,0.0623
0.4642,1.7588,-2.6561
-2.6943,-1.5769,-0.3380
-2.3125,0.7270,-2.7320
-0.4599,-1.1127,4.1660
0.1526,-1.6974,7.8670
-2.5575,-0.7417,-3.1327
-0.8414,-1.1258,3.7191
-1.9514,-0.0641,-0.8079
0.1662,0.0231,2.9724
2.3885,1.9336,-9.9347
1.8297,1.3730,-2.9360
-0.7957,-0.7688,2.8213
0.6044,-0.6364,2.8925
-0.6656,0.5617,2.3798
2.0246,-0.3307,-1.0628
2.7351,0.1939,-4.4879
-0.5619,-1.0296,3.7756
-1.7927,-0.3049,-0.1853
-0.8593,-1.6916,7.1020
1.2821,-1.2525,3.3212
0.9569,-1.5984,6.1682
-1.8670,1.7073,-5.4625
-0.3971,-0.7066,3.1951
2.4591,-1.3470,-0.6029
2.2950,-0.2657,-2.2481
-0.8045,1.2664,0.3215
-2.5022,0.1825,-3.2671
-2.5814,-1.4808,-0.4166
2.2066,0.0317,-1.8693
0.1901,-1.7419,8.2491
1.0658,-1.3483,4.3151
2.8791,0.3122,-5.3198
-0.1469,1.0482,1.8267
1.0592,-0.9919,2.8542
2.2954,-0.7134,-1.9058
-1.0367,-1.7666,7.4383
-1.5116,0.0654,0.7148
-2.5811,0.8044,-4.1827
-2.3527,1.7080,-7.5180
-0.0336,0.5275,2.8521
2.6762,-0.7809,-3.6860
2.3211,-1.4218,0.4867
-1.8858,-0.0728,-0.5559
-0.3863,0.9343,2.0351
1.3661,-1.7754,6.7300
-2.0097,0.7383,-1.4412
-2.0968,-0.2220,-1.3857
2.2989,0.1626,-2.2892
-2.0327,-1.0541,0.0395
0.0807,-1.9986,10.9762
-0.3423,-0.2881,2.9068
2.8308,-1.0415,-3.8840
-1.9115,0.2765,-0.6751
-2.2701,-0.1669,-2.1487
-2.2980,1.3625,-4.8106
-1.5245,-1.4943,4.0122
-2.3044,0.5826,-2.5081
-2.3474,-1.3102,-0.2611
-2.9304,-0.6089,-5.3617
-1.7164,1.4122,-2.7626
-0.9978,-0.7897,2.4969
1.0764,0.5307,1.6919
1.8532,-0.2119,-0.4249
-0.8718,-1.4981,5.6018
1.3402,-1.0958,2.5197
1.6132,-1.8694,6.9306
-0.8172,-0.1913,2.3392
1.8875,-1.8502,5.7709
0.9143,-0.6921,2.4956
-0.4998,0.4586,2.6537
1.4066,-0.0270,1.0215
2.6305,-1.8755,2.6779
2.9497,0.9861,-6.6596
-2.7837,0.5495,-4.9147
-0.3401,1.3426,0.4644
1.2870,-0.6937,1.6776
-2.6648,1.2490,-6.0497
0.1967,1.6485,-1.5184
-1.2566,1.7111,-3.5893
0.9893,0.7439,1.6096
-2.0673,1.5051,-4.6832
-1.3175,1.9526,-6.1803
-1.7016,0.9794,-0.8350
0.9607,1.3487,-0.3762
-2.0319,0.3584,-1.1747
2.4406,-1.1412,-1.4704
0.7039,-0.1494,2.5078
-0.2222,1.7602,-2.5028
2.7905,1.2003,-6.5162
-1.2730,-1.5721,5.2651
-1.5643,0.9969,-0.4379
-1.2891,-1.4250,4.2319
2.2571,1.8984,-8.9358
-1.8003,1.0544,-1.4133
-0.5908,1.6152,-1.5627
0.1780,1.2319,1.0988
-2.5368,0.4827,-3.5478
-0.1187,0.5699,2.8008
0.4690,0.9823,1.8322
-2.0948,0.1011,-1.3893
-2.8325,-1.5039,-1.6219
2.3046,1.8719,-8.8700
0.8389,0.9824,1.3480
-1.3012,-0.3555,1.3519
1.8885,-0.5029,-0.4394
-1.0259,-1.3524,4.4207
2.5513,-0.0678,-3.5086
1.5376,0.1286,0.6335
-0.6576,-1.3206,4.8710
0.3228,1.6044,-1.2340
0.0061,0.4784,2.8905
1.3241,1.3023,-0.9622
-2.4658,1.2310,-4.9455
-0.8451,-1.2185,4.0951
-0.6825,0.1406,2.5315
-1.2332,1.5357,-2.1429
-2.4391,0.3105,-2.9793
-1.0830,1.4774,-1.3978
-1.0279,1.6944,-2.9209
-1.5688,-0.8326,1.1160
-2.9124,0.9025,-6.2172
0.4954,-1.7632,8.2359
-1.9269,-0.9398,0.1172
-1.4268,-1.1026,2.3049
-0.1714,-1.1106,4.3406
-0.2985,-0.8966,3.6318
1.3861,-0.5932,1.2874
0.0391,-0.0809,2.9990
-1.0106,-0.1851,1.9850
-2.7619,0.3429,-4.6685
2.4046,-0.9043,-2.0429
0.3648,-1.8456,9.1530
-2.6514,0.1136,-4.0315
-1.3404,-0.9704,2.1170
2.2551,1.2579,-4.0755
-0.3781,0.1015,2.8560
-1.3629,-1.0948,2.4550
0.3412,-0.1427,2.8865
2.5111,-0.4209,-3.2312
1.3917,-1.9987,9.0479
0.0467,-1.8233,9.0588
-1.5689,-1.0526,1.7050
-1.1149,-0.6859,2.0797
-1.2539,-1.6122,5.6185
2.3479,0.5504,-2.6795
0.8040,0.9870,1.3921
0.9622,-1.3897,4.7583
-2.4435,0.6560,-3.2529
-1.6029,-0.3829,0.4869
-2.2900,-0.3475,-2.2021
-0.5555,0.2014,2.6832
-0.5516,-0.2682,2.7150
1.5746,-1.2382,2.4191
2.6669,1.3930,-6.8156
0.5016,-0.9265,3.5436
1.7444,-1.7056,4.9186
2.9030,-0.5538,-5.2577
-0.1570,1.9026,-3.9119
-0.9993,-0.8010,2.5155
-1.9467,1.4056,-3.5666
1.5671,-0.5241,0.6882
1.2742,-0.3068,1.4054
-0.2674,0.1989,2.9206
0.2093,1.0203,1.8939
0.7483,-1.8337,8.6057
0.1357,-1.0791,4.2381
1.7680,-1.6592,4.4422
-1.8248,1.4714,-3.5153
-0.9126,-1.2936,4.3320
0.0550,1.0092,1.9691
-2.8838,0.1772,-5.3216
1.3099,1.5785,-2.6490
-2.0688,0.9784,-2.2167
2.8129,-0.4950,-4.7909
2.5313,0.3092,-3.4370
2.1025,-1.7327,3.7816
2.7480,1.3844,-7.2050
2.4167,-0.3327,-2.8037
2.1498,-0.6721,-1.3180
-0.8467,-1.6995,7.1914
-0.5463,-0.7749,3.1668
1.0268,-1.3241,4.2670
0.9007,1.9355,-5.0623
2.5932,0.1137,-3.7260
-0.6963,1.4485,-0.5238
-1.8271,-1.9343,6.8989
2.9098,-1.2404,-3.5584
0.5827,0.7475,2.2429
-2.2363,1.1172,-3.3954
2.0846,0.7314,-1.7369
2.8598,1.0069,-6.1989
-0.3111,0.4469,2.8140
-2.2972,0.9312,-3.0844
-0.9835,-0.6192,2.2702
2.3385,-0.5890,-2.2645
0.2418,-0.7191,3.3134
-2.9642,-0.8096,-5.2559
-1.5155,-1.6069,4.8522
-0.7631,-0.2228,2.4287
0.9172,1.7167,-2.9004
0.8302,-1.7086,7.2988
1.5733,1.9052,-6.3908
-2.0839,1.0961,-2.6595
-1.0311,-0.5934,2.1457
2.0295,-1.3879,1.5545
0.7478,1.6889,-2.3770
1.4799,0.8274,0.2437
-2.2956,-1.2295,-0.4112
1.5182,-0.6469,0.9657
2.6231,1.7261,-9.0235
0.0949,0.9959,2.0033
-0.3731,-0.7196,3.2334
0.3853,-1.3459,5.2897
-0.5206,-0.5307,2.8784
-1.1730,-0.5410,1.7823
2.9614,-0.1878,-5.7632
-1.0987,0.2901,1.7684
-2.0075,0.9744,-1.9553
1.9201,1.2669,-2.7200
2.1521,0.0466,-1.6316
-2.9000,-0.1655,-5.4054
2.1533,-0.0794,-1.6362
0.1817,1.5444,-0.7168
-0.4447,0.6962,2.4647
-1.6913,-1.7113,5.1513
-2.6971,0.5181,-4.4136
1.2681,0.2205,1.3811
-0.9896,0.5346,1.8680
-2.2963,0.7408,-2.6794
0.2162,1.3174,0.6668
-2.9328,-0.6106,-5.3735
-0.0135,-0.4808,3.1110
-0.4124,1.8130,-3.1293
2.7103,-1.7414,0.9347
2.1457,-1.7727,3.9662
-1.1947,-0.8440,2.1738
-2.8447,-0.8633,-4.4486
0.1699,-0.2959,2.9970
2.2388,-1.7036,2.9322
2.3109,0.0158,-2.3404
-0.6531,0.8253,2.0114
-0.3608,1.3633,0.3362
0.5043,-0.0660,2.7460
2.1738,0.6617,-2.0149
-0.6402,-0.4319,2.6707
-0.5188,0.3473,2.6890
-2.3802,-1.2814,-0.5612
1.7879,-1.2413,1.7159
-2.7582,1.1378,-6.0805
1.3808,1.3720,-1.4893
-2.1580,-1.4130,1.1639
-0.9865,-0.9878,2.9905
-1.3880,1.5149,-2.4031
1.8981,-1.4013,2.1486
-2.3372,-1.5709,1.4136
0.1408,-0.3339,3.0174
0.4975,-1.0087,3.7787
-1.3199,0.1095,1.2565
2.9402,0.2371,-5.6580
-2.8520,-1.6059,-0.9926
-0.2982,-0.4747,3.0181
-1.2596,1.9846,-6.4032
1.7604,-1.5701,3.7714
-2.6712,0.8476,-4.7445
1.7463,0.2740,-0.0701
0.8026,0.1180,2.3542
2.0454,-1.5232,2.3504
1.7601,-1.2514,1.8618
-1.9719,-1.9548,6.5812
-0.1968,1.2252,1.1219
-2.8875,-0.6632,-5.0462
-1.0357,1.8114,-4.0165
-1.3569,0.1041,1.1578
-2.3710,-1.9764,5.0988
-2.5266,1.1362,-4.8507
0.6397,0.9467,1.7423
-1.3690,-1.5121,4.5833
-0.2293,0.6372,2.6887
-0.8445,1.1072,0.9296
-0.5802,-0.7237,3.0424
0.2846,1.1242,1.4982
1.0925,-1.4976,5.1651
-2.1261,1.8782,-8.1459
1.5497,-1.1826,2.2524
-1.4348,-0.4262,1.0188
0.6651,0.3083,2.5284
-1.0574,-1.4859,5.1624
-0.5791,-0.0228,2.6647
-2.6109,0.2643,-3.8350
-2.5387,1.0907,-4.7425
0.3058,0.2694,2.8870
0.5971,-0.3223,2.6769
-1.5036,-1.8808,7.3926
0.0924,-0.3294,3.0272
2.8918,1.6571,-9.9131
1.8358,1.2577,-2.3597
0.9911,-0.8858,2.7126
1.9460,-0.0523,-0.7866
0.1138,1.5499,-0.7362
-2.3755,-1.3582,-0.1373
-2.7517,0.1789,-4.5776
0.6754,0.2865,2.5203
-0.2941,-1.0810,4.1767
2.1579,0.1032,-1.6576
1.0282,0.2642,1.9243
-1.2552,-0.1369,1.4271
0.2495,-1.7223,8.0468
1.5919,-1.4327,3.4068
0.5888,1.5819,-1.3053
0.2550,-0.2217,2.9459
0.5867,-0.8133,3.1937
-1.9897,-0.4430,-0.8721
-1.9923,-1.7660,4.5384
-2.3940,-0.4256,-2.6544
-1.9743,0.6879,-1.2235
-0.2603,-1.8629,9.3972
-1.9432,1.4604,-3.8908
-0.7665,1.9814,-5.3665
-0.4766,0.9915,1.7981
0.1400,0.2597,2.9629
1.5607,-1.7604,6.0199
0.8300,-0.6342,2.5662
0.7787,1.7404,-2.8782
-1.6124,1.7854,-5.2915
-0.1237,0.7814,2.5077
0.7312,0.2405,2.4514
-1.5842,-0.9580,1.3695
-0.7266,0.1630,2.4677
2.0459,0.2770,-1.2071
0.6327,0.1819,2.5937
-1.3575,-0.9321,1.9668
0.8111,-0.4752,2.4493
-2.4163,-1.6074,1.3146
0.6205,0.3515,2.5716
0.5851,-0.2554,2.6744
-1.5181,1.9028,-6.1941
1.4000,0.6802,0.7252
-2.1398,-1.6033,2.5429
2.5811,0.1778,-3.6677
-1.6657,-0.0795,0.2259
-1.8603,-1.5104,2.9849
-0.2583,1.8858,-3.7730
-0.4776,-1.2130,4.5566
-2.8339,-1.6813,-0.2788
-0.5591,0.2259,2.6758
-2.0900,-0.2355,-1.3550
-2.9701,1.2659,-7.8502
1.0809,1.2800,-0.2655
-0.4361,-0.3045,2.8380
0.2849,0.0606,2.9186
1.2738,-0.6665,1.6735
-1.5721,-0.6158,0.7620
1.2302,-0.9015,2.2191
1.2817,-1.0058,2.3747
-1.3907,-0.6869,1.3901
1.0690,0.2728,1.8369
-0.9875,-1.7351,7.2485
0.7555,-0.5599,2.6048
-2.3762,-1.9317,4.5617
0.8372,0.9200,1.5205
0.6195,-1.8779,9.2382
1.2835,0.4181,1.2796
-1.3036,1.6286,-3.0187
-1.5231,1.6204,-3.5749
-2.0266,1.1637,-2.6831
-1.2064,-1.6536,6.0664
2.1633,-1.1378,-0.2067
-0.9889,-0.1648,2.0266
-1.2824,0.4077,1.2878
1.6742,-1.8829,6.8721
-0.7253,-0.1740,2.4793
1.3758,1.1971,-0.6082
0.7613,0.9585,1.5399
2.7001,0.8960,-5.0102
-2.1874,0.8951,-2.5020
-0.7114,-0.8829,3.1821
-1.2931,-1.8411,7.5685
-2.9334,-0.0345,-5.6048
-0.1693,0.5889,2.7671
2.7835,0.2748,-4.7687
1.2624,0.2826,1.3839
0.8960,-0.4630,2.2964
-1.6908,0.4371,0.0577
0.0196,-1.4695,6.1732
2.2211,-0.0476,-1.9332
-1.6638,1.6730,-4.4513
-0.4233,-0.2968,2.8470
-2.7230,-1.1189,-3.0142
-2.2687,0.8410,-2.7418
-0.5087,0.5757,2.5505
-2.5967,-0.2776,-3.7216
0.5825,-1.5525,6.4024
1.6359,1.3729,-2.2641
1.2115,0.7106,1.1735
-0.1741,1.1299,1.5273
-2.2323,-1.3934,0.7221
1.3587,0.2664,1.1350
-1.9795,-0.1890,-0.9118
0.2898,1.2260,1.0731
-1.2807,0.4502,1.2686
1.8186,1.1119,-1.6820
0.3051,0.9251,2.1152
1.7992,-1.8363,5.9554
-1.5665,0.6300,0.2961
2.3590,-1.1051,-1.2152
-0.7262,0.2390,2.4590
-2.1073,-1.5662,2.4009
-1.1272,-1.8608,8.1730
-0.3465,-1.3259,5.2107
1.2841,-0.6150,1.5838
-0.9936,-0.0912,2.0135
2.0927,-0.1822,-1.3733
2.7244,1.3307,-6.7783
1.3119,-1.6395,5.6857
-2.7187,0.2625,-4.4095
-2.9782,1.2135,-7.6571
2.1844,1.8304,-7.9042
-0.2517,-0.7091,3.2931
2.1253,-1.8578,4.8953
2.4585,0.9760,-3.9740
0.0815,-0.6058,3.2157
1.4630,-1.1385,2.3353
-0.4273,1.5145,-0.6563
1.7513,-0.0406,-0.0671
1.6180,-0.7317,0.7740
1.0990,1.6511,-2.7087
2.3183,-0.4447,-2.2867
0.3050,-1.1881,4.5839
1.1828,1.4758,-1.6134
-0.6341,-0.3584,2.6439
-2.4082,-1.3053,-0.5755
0.7217,-1.6047,6.6112
0.4673,-1.7365,8.0181
0.3028,-1.6098,7.0804
2.0963,1.6953,-6.2663
0.9021,-1.4081,4.9778
1.5267,0.3202,0.6364
-0.4839,-0.8373,3.3528
-0.0418,1.6358,-1.3788
2.1705,0.5948,-1.9214
-2.5473,-0.6045,-3.2676
-2.9682,-0.7390,-5.4068
0.4034,1.9276,-4.3251
0.6223,-0.2511,2.6285
2.7115,0.2292,-4.3641
-1.6374,0.4952,0.1973
0.0168,-0.2928,3.0248
0.3778,0.9307,2.0512
-2.1796,0.0105,-1.7508
-0.2545,0.9766,2.0038
2.4486,-1.6260,1.3033
-1.2417,0.7647,1.0110
1.1977,0.5356,1.4119
-1.5951,0.8800,-0.2259
2.0826,0.0292,-1.3374
1.6618,-0.3116,0.2688
2.7690,1.8189,-10.6846
-0.4735,-1.1965,4.4887
-0.2200,-1.8665,9.4537
1.4835,1.3574,-1.7017
1.0578,-1.1324,3.3330
-2.8309,-0.2742,-4.9931
-0.2762,0.0492,2.9236
-2.9916,-0.8648,-5.3027
1.2698,0.8787,0.7090
2.4566,-1.3623,-0.5063
-2.0702,-0.6846,-0.9651
-0.3079,-0.3394,2.9443
0.5306,-1.9089,9.6747
-0.1670,0.8573,2.3420
-1.1267,-0.8464,2.3370
2.5085,-1.2855,-1.1683
-1.5282,-1.4389,3.6438
-2.5604,-1.2606,-1.5525
-0.8132,-1.0810,3.6020
1.8146,1.1505,-1.8155
-1.5564,-1.5466,4.2772
0.7795,-1.0664,3.6051
1.7073,1.2047,-1.6633
0.7257,0.3915,2.4133
-2.9356,1.0183,-6.6736
-2.0448,0.2552,-1.1980
-2.7950,-1.4909,-1.4981
-0.0623,1.3740,0.4020
0.6438,-0.7667,3.0362
0.6741,1.0692,1.3234
2.9813,0.8294,-6.4586
-2.1784,0.1337,-1.7477
-0.8754,-0.6721,2.5372
2.2373,0.4665,-2.1070
1.2682,-0.8853,2.0854
0.6775,0.6343,2.2858
-1.2853,-1.5248,4.8933
-1.0182,0.5200,1.8227
0.1059,0.8715,2.3270
-2.2355,-0.9036,-1.2594
0.4720,0.5650,2.5968
-0.4655,1.8225,-3.2699
2.8116,0.7592,-5.3425
2.7387,1.1880,-6.1770
2.0360,1.2458,-3.0788
1.2403,0.1224,1.4599
-0.5802,-1.1536,4.1985
-1.4750,-1.5344,4.4368
-2.1038,-1.7342,3.7893
2.4110,-0.9339,-1.9982
2.1270,-1.9853,6.3012
0.8386,0.9528,1.4317
1.5731,1.6631,-4.0744
-2.3981,-1.8925,4.0267
-0.6271,0.5416,2.4479
-0.5531,-0.3065,2.7229
-0.3475,-0.6945,3.2142
2.3266,0.3080,-2.4422
-1.8511,-0.6314,-0.1747
-1.2217,1.3159,-0.7713
-0.0376,-0.2790,3.0203
-1.6745,-1.9909,8.0867
-0.2218,-0.8939,3.6652
-0.9599,-1.6602,6.6546
-0.0552,1.7043,-1.9530
2.0045,1.0460,-2.1625
2.3061,0.5759,-2.5092
2.9018,-0.4032,-5.3551
2.7604,-1.2601,-2.6189
0.7133,-0.0893,2.4919
2.1233,0.4151,-1.5799
-0.0909,-0.6626,3.2826
-1.5886,-0.3217,0.5096
1.6903,1.4643,-2.9966
2.3264,1.3305,-4.7671
-1.6604,-1.1836,1.9014
-1.0355,1.8277,-4.1779
-0.2848,1.2208,1.0994
1.3374,-0.3518,1.2549
-0.0808,1.6061,-1.1493
-0.7911,-0.0473,2.3742
0.6064,0.0402,2.6323
-0.5910,-0.9516,3.5124
2.4668,0.3210,-3.1182
-2.8334,1.4832,-8.2906
-2.4246,0.2570,-2.8956
0.4435,-1.0669,4.0178
-2.4671,1.4389,-6.0658
1.6486,-0.4197,0.3560
-1.1975,-0.6410,1.8292
0.0836,-0.4794,3.1032
2.6456,0.0314,-3.9990
0.0792,-0.7792,3.4669
0.7937,-0.1160,2.3717
-0.3082,0.3513,2.8617
0.8056,-1.3928,5.0526
-0.0898,0.4751,2.8847
-2.1042,0.1547,-1.4315
-0.8301,-0.1071,2.3121
-0.3904,-1.7916,8.5979
1.6512,1.1042,-1.0727
1.4279,-0.6249,1.2051
-0.5516,-0.2427,2.7100
1.8525,1.2268,-2.2779
-2.2608,-0.7084,-1.7557
1.2838,1.6252,-2.9410
1.4599,-0.2161,0.8788
-2.2279,-0.1811,-1.9577
0.1016,0.4456,2.9012
-1.8101,-1.0363,0.8365
-0.9113,0.0553,2.1693
1.1474,-0.0768,1.6839
1.1346,0.2296,1.7006
-1.0469,0.4806,1.7931
0.5941,-0.4515,2.7391
0.4601,-1.0240,3.8621
2.1317,-0.0504,-1.5439
1.3291,0.1415,1.2307
1.9838,0.1954,-0.9431
-2.6076,1.1608,-5.3635
1.4147,0.5672,0.8161
-2.7591,-1.3861,-1.9494
-2.5687,1.0083,-4.6232
-1.9583,1.5505,-4.5626
-0.6829,1.4230,-0.3477
0.1914,0.8420,2.3664
2.7565,0.2363,-4.6113
2.8972,-1.5014,-2.0091
0.6992,1.7692,-3.0263
-2.1001,1.0856,-2.6897
0.3390,0.4640,2.7852
1.2915,-1.9420,8.6564
-2.4324,0.1637,-2.9211
0.7000,1.6522,-1.9998
0.1807,-0.4695,3.0708
-0.8074,1.2085,0.5830
0.8731,-0.2099,2.2470
0.4136,1.0279,1.7428
1.5162,-0.5187,0.8408
-2.0599,-1.5609,2.5597
1.1554,1.2525,-0.2997
-0.5034,-0.2547,2.7632
0.1262,-1.2069,4.7421
2.8058,1.2258,-6.7143
2.2040,-0.5647,-1.6774
-1.7170,1.3706,-2.5228
-2.4466,-0.7378,-2.5844
1.5349,-0.3674,0.6937
-2.4562,-0.2040,-3.0242
1.7732,1.3984,-2.8789
1.6437,0.8653,-0.3495
-2.7697,1.2177,-6.4768
2.9379,0.2131,-5.6410
1.8170,-0.6172,-0.0665
-2.9154,-1.6225,-1.2282
2.9770,0.6013,-6.0802
1.3082,-1.0836,2.5612
1.6779,0.5103,0.0516
0.5119,-1.4092,5.5366
2.0693,0.8715,-1.9440
-1.0189,1.5524,-1.7791
0.0178,-1.0560,4.1774
-0.7595,0.1052,2.4220
-2.6130,0.3355,-3.8658
0.7771,0.4900,2.2785
-1.2936,-1.6474,5.7978
-0.0609,-0.1417,2.9991
2.2643,0.1161,-2.1287
1.9396,-0.4063,-0.6951
-2.7926,1.8320,-10.9472
0.3295,-1.4204,5.7573
-1.1717,1.5680,-2.2280
1.7825,0.5751,-0.3675
2.6580,-1.9720,3.6042
-0.0832,0.8216,2.4384
-1.0878,-0.8348,2.3984
-1.4487,0.8702,0.2422
2.9004,-1.1442,-3.9148
-2.1019,0.4635,-1.5177
-2.9842,-0.0210,-5.9056
-1.1762,-1.8452,7.8989
2.8360,0.4555,-5.1377
-2.2827,-0.1004,-2.2098
-1.6655,-0.3463,0.2675
1.0187,0.2858,1.9390
-0.0224,-0.9486,3.8532
-2.7061,-1.6897,0.5013
-0.2290,1.8902,-3.8061
-1.6898,-0.2667,0.1637
-0.1366,-0.5815,3.1780
-0.5246,-0.1558,2.7286
-1.5128,-1.0574,1.8937
1.7909,1.8662,-6.7068
-0.3597,1.6899,-1.9551
0.5362,1.0969,1.3926
-2.2738,-0.6467,-1.8996
2.4339,1.3779,-5.5397
2.9311,1.9468,-12.9694
-1.7483,0.5641,-0.2362
1.9269,-1.6376,3.6782
-2.9577,0.9698,-6.6602
-2.5811,1.9208,-10.7492
-0.0420,-1.9920,10.9024
2.1452,0.9255,-2.3945
1.8989,1.6894,-5.4271
1.0602,0.3352,1.8382
1.7877,-0.0068,-0.1957
-0.7794,1.9522,-5.0480
0.4795,0.4195,2.6963
1.3527,1.1507,-0.3532
-1.2265,0.4310,1.4155
1.0344,-0.4901,2.0477
-0.8865,1.3456,-0.2220
0.1524,0.2594,2.9593
1.8449,0.7080,-0.7588
1.6617,0.4433,0.1517
1.0670,-0.2145,1.8715
-0.0403,1.5896,-1.0185
1.2354,-0.9597,2.3576
-0.7735,1.2757,0.3254
-2.4427,-0.3064,-2.9381
-0.6354,1.7569,-2.8263
2.9027,-0.2340,-5.4129
-2.1759,0.6044,-1.9552
-0.0217,-0.7921,3.4965
0.9210,-1.9007,9.0184
-2.4851,1.6972,-8.0645
1.9498,0.0010,-0.8018
1.7866,0.0635,-0.1923
0.6099,1.6292,-1.6966
-0.6027,-0.8831,3.3254
-2.0953,-0.3978,-1.3274
-0.7358,0.2214,2.4478
-0.0740,1.2307,1.1303
-1.9118,-0.9386,0.1720
0.4434,1.6844,-1.9752
-2.8436,1.5618,-8.8958
-0.9511,-1.2835,4.2100
2.7483,0.2000,-4.5611
1.2966,-1.4727,4.5130
1.1052,-1.2909,3.9300
-1.9871,-0.5468,-0.7849
-0.4427,0.3212,2.7709
-2.5300,0.6042,-3.6214
-1.5633,1.4880,-2.7386
1.2217,-0.6733,1.8126
1.2268,1.4446,-1.5200
-0.5998,0.9228,1.8545
1.9451,-1.7461,4.5399
0.8954,0.5695,2.0134
-1.3535,-0.5090,1.2998
-2.5226,-1.4405,-0.3743
-0.9555,-0.5693,2.2716
-2.5463,0.2522,-3.4998
-2.0676,0.2727,-1.2953
0.3794,-0.1950,2.8635
1.4381,0.5055,0.8027
-0.8581,1.0561,1.0856
2.3130,1.3028,-4.5611
0.7597,1.7952,-3.3621
0.7295,0.1558,2.4640
-1.0277,-1.8069,7.8433
-0.6241,-0.4455,2.6989
0.3219,-0.3124,2.9269
-2.2359,-0.5016,-1.8730
1.7786,-1.1499,1.3571
1.3441,0.1994,1.1855
-0.5955,-1.8017,8.4940
-1.4796,0.5025,0.6840
0.3403,-1.4033,5.6475
-0.1314,-0.2649,3.0013
0.0911,1.2907,0.8418
-1.2558,1.0823,0.1550
-0.3398,-1.8106,8.8198
-2.8749,0.4363,-5.3482
-0.6297,-1.9856,10.4318
1.2098,1.8729,-5.0329
1.0332,-0.4829,2.0451
-1.3030,1.6258,-2.9955
-2.2081,0.6011,-2.0930
-2.2169,1.8013,-7.7596
-1.6637,0.7055,-0.1190
-0.3538,1.5547,-0.8830
-2.1677,1.6458,-6.1568
1.7932,1.6195,-4.4629
-1.3235,-0.1700,1.2533
1.4865,0.9820,-0.1566
0.0649,-0.4139,3.0667
-0.9995,-0.4084,2.0691
-1.0919,1.6358,-2.5694
2.2682,-0.3187,-2.1123
1.1389,-1.2924,3.8617
0.9697,1.7902,-3.6780
2.4991,0.3044,-3.2739
1.4442,0.3949,0.8528
2.0569,-1.6300,3.1001
2.3626,-0.0111,-2.5821
-0.9810,-0.7201,2.4112
-2.4698,-1.4910,0.2149
0.6477,-0.0627,2.5807
-0.5713,0.5316,2.5234
-2.8907,-0.6497,-5.0821
2.0544,-0.7294,-0.8324
0.1927,0.7441,2.5508
-1.3468,0.9577,0.3078
-0.8376,1.2793,0.2046
0.8970,1.2602,0.1942
0.3152,0.2214,2.8898
1.5618,0.8749,-0.1091
2.8523,-1.8411,1.1054
0.1054,-0.0604,2.9891
-2.7242,-0.8691,-3.7651
-2.7250,1.1699,-6.0269
-0.5157,-0.6721,3.0377
1.0249,0.5431,1.7894
-2.2188,1.6006,-6.0237
-2.3310,-1.9985,5.5486
0.8054,0.4045,2.2852
1.0429,0.3731,1.8605
2.0811,0.1302,-1.3331
1.0377,1.4869,-1.3640
-1.0753,-0.7639,2.2893
1.6202,0.8001,-0.1372
-2.4142,-1.1449,-1.3276
1.1183,-0.7061,2.1014
-0.3698,0.2765,2.8421
1.9332,0.8791,-1.4167
-0.0980,1.4473,-0.0412
0.1637,-1.7819,8.6312
2.2096,-1.5017,1.5038
-2.3280,-1.4164,0.4223
1.6458,-1.9836,8.0958
-2.0407,1.8063,-7.0581
2.2785,-0.5907,-1.9856
2.4561,-0.8958,-2.3138
-2.4107,1.1924,-4.5070
0.1064,0.6413,2.7249
-0.2840,-0.0141,2.9194
-1.5063,-1.0404,1.8571
1.0431,0.9168,1.1411
0.5676,0.9689,1.7684
2.8131,1.0542,-6.0849
-2.7964,1.2355,-6.7058
-0.7454,0.3764,2.3911
-1.9589,-0.6550,-0.5562
1.0745,-0.3306,1.8815
-2.2692,0.8128,-2.6865
2.8521,-0.5213,-4.9931
1.1242,-1.6404,6.1506
1.9136,-1.7454,4.6557
2.8556,1.6427,-9.5873
1.4117,0.8821,0.3207
-1.7449,-1.1751,1.5779
-2.1445,-1.8482,4.7146
-2.4892,0.0971,-3.1969
2.5083,1.9100,-10.2591
0.1620,-0.3292,3.0094
-2.9698,-1.8271,0.2799
-2.5674,1.0922,-4.8945
1.8869,0.1710,-0.5656
0.6373,1.8437,-3.6732
2.9649,-0.6151,-5.5577
1.7980,1.4275,-3.1419
2.9374,-0.5621,-5.4509
2.7513,1.7576,-9.9993
-2.5621,-1.5298,0.0153
-0.6089,-1.3885,5.3061
2.4531,-0.9830,-2.0677
0.7550,0.3358,2.3920
2.6253,0.5797,-4.0871
1.3750,0.4808,0.9982
0.1631,-0.2807,2.9955
2.3980,1.0308,-3.8456
1.0218,-1.3305,4.3110
1.4823,0.9722,-0.1162
1.8246,1.5243,-3.8711
-2.0972,1.6039,-5.5242
-2.5939,0.7932,-4.2273
-0.5857,-1.4370,5.6240
