x,y,z
4.2063,-0.0406,1.1071
1.9860,1.0386,1.1269
0.2800,2.1076,-0.1817
4.9528,0.1635,-0.4717
3.5752,0.2972,1.6323
0.7315,0.4926,-1.1068
4.8381,1.5899,-0.7981
4.4960,1.1661,-0.4044
1.5372,2.4999,0.1930
2.0351,-1.1955,-0.3803
5.2764,-1.4567,0.4097
3.0835,2.5439,0.0702
3.7015,0.1623,1.6127
1.1232,2.7934,-0.0622
2.2012,-1.3233,-0.1876
4.5750,-1.3734,1.3920
5.3527,-1.4126,0.2443
0.0809,0.1613,-1.9060
1.6916,0.2060,0.2855
3.1819,-2.3304,0.4234
3.1576,0.9261,1.4314
5.8826,-2.0589,-0.0929
3.4705,2.0309,0.1972
5.7349,2.8659,0.1055
4.0423,1.5914,-0.0559
1.7452,-0.6604,-0.4506
5.8692,-1.2145,-0.8477
2.1698,-2.5723,-0.6598
5.2279,-2.5420,0.7251
3.1015,-2.8103,0.0390
5.6089,2.8320,0.0938
0.6124,2.7686,-0.0194
0.5717,-1.0563,-1.9017
5.4691,1.8049,-0.8766
2.1347,0.6149,1.2416
2.1507,-0.5869,0.4224
1.4265,-0.2141,-0.6338
2.1989,-2.1126,-0.6401
2.2637,-1.4308,-0.1673
0.6488,-2.7643,-0.5432
1.9165,-2.1852,-0.9338
1.9743,2.8003,-0.0868
0.6305,0.7068,-1.0336
4.1376,-2.2880,1.1675
3.3926,-1.9711,0.9916
3.8068,0.8179,0.8757
0.7525,-2.6184,-0.7409
0.5150,-0.2124,-1.8772
1.8829,0.6380,0.9119
3.3817,2.1986,0.1523
5.3887,-0.5154,-0.6769
4.8868,0.9893,-0.8521
0.6453,-2.3778,-0.9166
1.9490,1.9580,0.7066
5.5661,0.7359,-1.5235
4.6209,-2.9001,0.6576
1.8812,-2.5042,-0.8636
3.3000,-0.7893,1.8743
4.1586,-1.5125,1.6836
0.6303,-0.9946,-1.9171
1.9048,-0.4213,0.1007
3.9937,-1.6413,1.6424
2.6873,-0.8828,1.1038
2.6199,0.2839,1.6854
4.2761,-1.9315,1.4551
5.9212,-1.3226,-0.8241
5.8434,-2.0401,-0.0526
3.0206,1.5990,0.8688
5.4083,-0.4851,-0.7421
2.6731,-0.5828,1.3414
1.3570,-2.5844,-0.9469
5.7018,2.4684,-0.2036
2.2839,2.2431,0.4566
2.6678,-2.4315,-0.2055
4.0318,-1.8967,1.4726
1.3615,1.2730,0.4573
2.4840,0.3946,1.5783
1.6110,-0.1944,-0.2575
4.9856,2.6424,-0.0699
1.0478,-0.3546,-1.3961
1.1238,0.5087,-0.4685
2.3693,-1.4639,-0.0112
1.1633,-2.6714,-0.8433
5.4388,-2.3904,0.5740
5.8619,2.5388,-0.1238
2.9768,2.8435,-0.0494
4.5904,1.7932,-0.5726
5.2368,-1.7065,0.6281
2.8146,2.7912,-0.0429
5.8687,-0.3938,-1.5494
3.0191,-1.3160,1.1876
3.3429,2.9356,0.0056
3.4910,-0.0357,1.8962
1.5891,-0.8834,-0.9280
5.8164,-0.1741,-1.6066
3.9086,1.4642,0.1686
0.9685,2.9464,-0.1671
3.9185,-2.0465,1.3111
4.8197,-0.5085,0.4360
4.6882,2.9438,0.2265
2.4482,-2.6798,-0.4398
0.8317,-2.6050,-0.7948
5.6323,2.4288,-0.2493
5.8845,0.4194,-1.7604
5.7379,2.6425,-0.0533
5.3666,2.4725,-0.2320
2.2161,1.2604,1.2387
4.3943,-2.1462,1.2998
3.5264,2.7357,0.0025
3.2703,2.2145,0.1955
4.8180,-2.0763,1.1478
1.0730,-2.1155,-1.3280
1.1366,0.7677,-0.2034
4.4069,-1.6959,1.5174
4.9890,-0.2998,-0.1072
5.1663,1.1916,-1.1422
0.5889,1.3658,-0.4533
1.0424,-0.1390,-1.2303
0.6259,-0.5060,-1.9093
3.2320,-2.7374,0.1763
4.5771,1.7162,-0.5781
3.9254,1.5708,0.0806
4.9811,0.3376,-0.6612
3.1893,-1.8378,0.8938
1.3949,-0.7213,-1.1329
1.1193,0.0953,-0.8866
3.3050,-1.3333,1.5086
3.1651,1.5980,0.7742
3.8298,1.7207,0.0905
5.2995,0.9125,-1.2926
5.8992,1.6775,-0.9181
4.4661,-2.7606,0.7817
4.9893,-0.1279,-0.2758
5.2034,2.5084,-0.2026
2.3040,1.8103,0.8718
3.6350,-0.0990,1.8386
1.8600,0.3165,0.6812
1.2727,-1.4372,-1.5525
3.2232,1.3799,0.9466
1.3067,1.4199,0.4387
2.5671,1.5781,1.0637
4.7475,-0.5944,0.6555
0.6664,1.5853,-0.1963
0.1495,0.7413,-1.5033
4.4224,-2.2877,1.1944
4.6481,-1.3293,1.2943
4.3237,1.9540,-0.3649
1.6125,-1.2065,-1.0972
0.0258,2.3754,-0.1399
5.0791,1.8195,-0.8059
2.8678,-2.0186,0.2985
1.0914,-2.1648,-1.2904
5.8827,-0.3054,-1.6174
5.5925,0.6568,-1.5527
0.8580,1.4519,-0.0705
2.9709,-1.9517,0.4983
1.0267,0.8655,-0.2925
5.6890,2.7120,-0.0003
3.4097,-1.0699,1.7897
4.9633,0.7138,-0.8574
4.0206,-1.2613,1.8013
5.4560,-2.8561,0.4806
2.3523,-0.2352,1.1090
0.0510,2.0834,-0.3240
4.7969,-0.1699,0.1455
4.7696,0.2387,-0.1953
5.6680,0.0661,-1.5376
4.9270,1.9491,-0.6692
0.6360,2.2011,0.0468
4.0069,-1.2540,1.8073
2.8676,-2.7875,-0.1292
2.9141,-1.1627,1.1869
3.9895,-1.9822,1.3935
2.1528,0.4685,1.2193
5.3199,-0.3950,-0.6613
1.1624,1.7431,0.3544
0.9878,-1.6224,-1.6456
4.5645,2.0170,-0.4829
1.1382,1.4800,0.2684
2.8078,-0.1062,1.7689
3.7405,0.0742,1.6381
2.4826,0.2283,1.5429
4.9070,0.6207,-0.7246
4.6411,0.6852,-0.3344
4.4250,2.4364,-0.2081
3.7588,1.9716,0.0296
4.0026,1.7905,-0.0999
5.7072,0.1557,-1.6111
4.6361,0.2486,0.0471
5.7945,1.8225,-0.8088
3.1581,-0.7904,1.7702
3.6088,-2.4170,0.7487
0.9170,0.5743,-0.7463
5.0869,-0.9613,0.3439
0.0812,0.8477,-1.4585
5.8061,2.7365,0.0165
4.9124,2.9813,0.2678
0.2456,2.6136,-0.0090
2.4680,1.5479,1.0994
4.5649,2.2607,-0.3536
0.2985,2.1177,-0.1656
4.7663,-1.8215,1.2300
4.1251,0.7187,0.4978
4.9072,1.1710,-0.9054
0.2907,2.3418,-0.0668
5.5909,1.2408,-1.3283
1.0459,2.1243,0.2596
2.6733,1.9820,0.6433
2.2888,-2.7460,-0.5334
5.2914,0.6538,-1.2681
0.2813,-1.3372,-1.6103
1.5093,-0.2602,-0.5212
5.2947,-2.0219,0.6726
0.5514,1.5179,-0.3682
0.4674,-0.0051,-1.8070
2.4437,-1.8699,-0.2024
1.5252,-2.6674,-0.8668
1.7850,-2.8758,-0.6556
0.2836,1.1823,-0.9633
2.1373,-2.1578,-0.7174
0.1602,0.7569,-1.4819
1.8483,1.9509,0.6872
2.0484,2.6397,0.0718
5.6255,1.4047,-1.2160
0.2684,-2.4002,-0.5926
1.9689,0.7699,1.0764
5.3352,-0.4875,-0.6023
2.9726,1.1215,1.3564
4.2243,-2.4096,1.0762
1.4266,-2.7008,-0.8428
4.8996,-0.8199,0.5719
2.2473,-2.0640,-0.5686
3.0844,2.1337,0.3381
5.3215,-2.9247,0.5075
3.4744,1.3582,0.7401
0.0192,-0.8804,-1.7163
0.1655,1.2590,-0.9973
0.4181,-0.5260,-1.9909
5.3485,-2.1060,0.6293
1.0596,0.0696,-1.0121
4.8623,0.8294,-0.7632
4.0835,2.6223,-0.0515
4.6957,-1.4398,1.2671
3.2360,1.7408,0.5864
3.3222,1.4884,0.7567
2.7523,2.3730,0.2530
0.3262,1.4464,-0.6625
0.3605,1.2855,-0.7822
4.0611,1.1297,0.2259
5.1191,-2.2939,0.8660
4.0858,2.6274,-0.0489
1.0844,-2.6136,-0.8812
5.2548,-2.2610,0.7479
4.7439,-1.9169,1.2384
5.7129,2.2195,-0.4358
2.8321,2.7753,-0.0337
1.2509,2.7845,-0.0606
0.1231,0.3012,-1.8306
4.0504,-1.4576,1.7314
1.0094,-0.6992,-1.6503
3.4152,0.0985,1.8708
2.5185,-2.7045,-0.3858
0.3069,-0.4662,-1.9997
5.6326,-2.1516,0.2952
3.4995,1.2841,0.7863
1.4865,-2.8485,-0.7066
3.5956,1.9199,0.1759
0.1044,1.6643,-0.6503
4.9174,-0.4416,0.1775
0.2054,-0.3155,-1.9961
0.1549,-0.0201,-1.9532
4.0531,-0.2152,1.4806
3.9914,1.1610,0.2967
5.4355,-0.4229,-0.8494
4.0982,-1.7955,1.5511
4.4574,-1.1236,1.4612
4.8847,-1.6457,1.0866
4.3821,0.0720,0.6957
0.5833,1.6294,-0.2508
5.5039,-1.3925,-0.0395
5.4121,-1.4002,0.1296
0.8860,2.9818,-0.1797
2.2168,-0.9605,0.1788
0.3035,0.2074,-1.7944
3.3395,-1.8792,1.0270
3.9410,-2.5834,0.8003
2.5011,0.2358,1.5649
5.3150,-1.1292,0.0657
1.4613,1.4339,0.6078
4.9573,1.1777,-0.9573
2.6568,-2.2909,-0.1577
1.4143,-2.8172,-0.7342
3.3220,-1.5271,1.3519
4.5672,-1.4263,1.4096
0.2593,-0.2614,-1.9899
0.4668,2.6385,0.0105
1.6935,-2.6313,-0.8636
0.1075,-0.2080,-1.9830
4.7487,0.5571,-0.4220
2.3789,-2.4506,-0.5002
1.2592,0.7599,-0.0077
2.6322,1.2121,1.3631
4.1373,-2.7671,0.7007
3.4226,1.9814,0.2599
2.0090,2.2282,0.4775
0.0977,-2.4381,-0.3945
3.6409,1.0395,0.8683
0.7544,2.9570,-0.1356
3.0452,0.2787,1.8752
5.6530,0.1047,-1.5348
3.8362,2.6239,-0.0314
1.8474,2.1084,0.5659
5.0360,-0.7945,0.2874
3.2568,2.9638,-0.0117
4.0715,1.5212,-0.0524
2.2439,0.3648,1.3005
3.1484,-1.4528,1.2241
4.7171,1.4305,-0.7208
5.7634,-2.7809,0.3085
2.2592,-0.7191,0.5009
0.6503,1.7391,-0.1157
3.1696,-2.3930,0.3592
5.8350,-0.5423,-1.4021
2.8474,-0.2495,1.7557
5.5439,-1.8949,0.2792
1.9093,-1.8963,-0.9372
2.5212,1.5707,1.0762
0.9692,0.8445,-0.4014
5.2850,0.9622,-1.2756
4.4454,-1.8643,1.4402
2.8913,2.5238,0.1113
5.3852,-2.7457,0.5600
3.3960,-2.2967,0.6755
4.4242,-2.6223,0.9086
5.0368,1.8976,-0.7387
0.7650,-2.8743,-0.5016
2.9936,1.6233,0.8605
2.6875,-0.1482,1.6331
2.4515,0.9566,1.4768
5.4623,1.5618,-1.0812
2.2252,-1.5040,-0.2917
1.2577,-0.3962,-1.1030
4.4397,-0.2652,0.9175
5.4291,1.1092,-1.3384
5.7157,-2.9028,0.3264
1.9497,-0.0079,0.5816
5.7885,0.4639,-1.7032
5.9020,-0.8116,-1.2811
1.6611,0.7582,0.6400
3.4976,-0.9581,1.8935
0.3955,-1.1795,-1.7948
2.0300,-1.2174,-0.4075
2.2898,-2.5095,-0.5788
1.4049,2.8563,-0.1335
5.8433,1.5403,-1.0697
1.2592,1.1906,0.2885
5.3442,-2.1512,0.6440
0.0305,-2.6592,-0.1738
0.4878,-0.0218,-1.8010
3.6692,2.6892,-0.0053
5.0848,2.4698,-0.2418
3.4089,0.6757,1.4671
4.5150,2.0208,-0.4571
4.0976,0.4171,0.8409
3.2201,2.0242,0.3545
1.3487,2.1063,0.4103
5.0328,0.5355,-0.8729
0.0472,2.4215,-0.1091
4.6236,1.1958,-0.5810
1.9526,2.8321,-0.1183
1.3572,-2.7258,-0.8175
3.1211,-2.2382,0.4334
3.8077,0.9738,0.7201
0.1230,-0.2714,-1.9865
2.9982,-2.9447,-0.0725
0.1473,-2.3720,-0.5000
5.7586,-0.8176,-1.0497
5.4674,1.4558,-1.1604
3.2960,-2.7088,0.2452
3.6048,-0.3897,1.9616
2.3599,0.1593,1.3673
1.9620,1.0411,1.1034
2.0058,1.6758,0.9234
3.3578,-2.1762,0.7524
3.7360,1.6984,0.1931
4.2149,-0.1613,1.2013
5.7672,-2.8717,0.3004
5.2636,2.1224,-0.5812
3.0065,1.7084,0.7684
4.6054,0.6906,-0.2789
2.7687,-0.4035,1.5949
2.1255,-1.8963,-0.6681
3.5456,-1.9246,1.1839
0.9711,-0.2883,-1.4544
2.2411,-1.7261,-0.4187
1.5043,-2.6047,-0.9212
2.3247,0.7035,1.4492
5.4732,0.5191,-1.4447
4.9809,0.1315,-0.4963
4.4743,-2.6234,0.9111
3.5141,0.4448,1.5708
4.9943,-0.4660,0.0483
1.7180,-2.9370,-0.6135
1.8763,-2.6025,-0.8160
4.0655,2.1121,-0.1950
2.6101,0.8543,1.5769
3.0317,-0.0215,1.9220
5.5342,2.0315,-0.6553
3.7262,-2.7064,0.5582
4.4901,1.3811,-0.4756
4.9392,-0.9440,0.6051
1.1880,-0.2843,-1.1229
4.1954,-2.9156,0.5717
2.1779,-1.3443,-0.2470
5.1804,0.6986,-1.1452
1.7028,0.1802,0.2834
2.6176,2.8213,-0.0748
4.2419,-1.4545,1.6650
0.5207,2.9330,-0.0741
1.2490,2.1502,0.3490
4.3548,-1.1956,1.5887
2.2454,0.6902,1.3754
2.7228,1.9468,0.6621
5.0850,1.6452,-0.9166
5.4128,-2.5179,0.5933
5.9508,-2.9510,0.1861
0.7635,-0.1846,-1.6403
3.1512,-2.3237,0.3956
2.6748,0.5744,1.6978
0.1872,2.7882,0.0047
4.3064,-1.4954,1.6215
5.7759,2.0947,-0.5428
3.1091,-2.0120,0.6232
3.0631,-1.4146,1.1513
4.2867,2.0243,-0.3314
0.3959,-0.5034,-1.9936
2.0803,-1.3835,-0.4486
2.4504,1.5669,1.0837
4.3783,1.3282,-0.3244
4.3287,1.9156,-0.3727
4.7927,2.6683,-0.0429
4.3114,0.2714,0.6235
0.5527,0.9349,-0.9067
0.7092,-1.6207,-1.6304
5.4427,2.9987,0.2378
4.0268,-0.9464,1.8234
4.7404,-2.0390,1.2124
3.2869,0.6171,1.6084
4.5786,-0.9760,1.2330
4.4650,0.6055,0.0306
3.6369,-0.7044,1.9762
1.4871,-0.1402,-0.4451
5.0880,-1.3713,0.6661
2.5208,0.2691,1.5930
1.5293,0.4284,0.1811
5.5128,-2.9110,0.4311
2.4480,1.2578,1.3171
0.2426,-1.1693,-1.7063
1.6980,0.2187,0.3088
2.0868,0.3293,1.0608
5.9279,-0.5045,-1.5533
5.1140,0.7060,-1.0624
3.0126,0.4701,1.8002
4.2756,-1.5479,1.6258
1.7869,-2.2835,-1.0091
5.7620,1.0478,-1.4753
3.8397,0.9388,0.7108
5.8250,0.3164,-1.7345
3.4575,1.3011,0.8129
3.4391,0.8247,1.3022
0.9368,2.6701,0.0249
4.6812,-1.6206,1.3115
5.2861,-0.3595,-0.6306
0.2383,-0.2468,-1.9899
4.6172,-2.2909,1.1550
0.8301,1.2225,-0.2726
5.9408,-2.1853,-0.0801
0.3334,0.1237,-1.8250
1.7503,-1.3949,-0.9869
2.6464,2.4669,0.1926
3.4529,-0.3436,1.9937
1.6129,-1.7235,-1.2426
3.3163,-1.2472,1.5907
3.6200,-2.6206,0.5651
4.2946,0.4018,0.5230
5.9265,2.3851,-0.2355
3.3938,-0.4315,1.9987
5.3029,2.6869,-0.0244
0.5761,-1.5381,-1.6406
4.0850,-2.5479,0.9003
3.5357,2.6161,-0.0056
0.7734,-2.9591,-0.4284
3.8161,2.7568,0.0177
2.3594,-2.9367,-0.4263
0.4426,-2.3287,-0.8152
2.8667,-0.3426,1.7348
1.2118,-2.3708,-1.1280
3.9490,-2.7665,0.6238
0.1565,-1.8754,-0.9849
5.2617,-0.6128,-0.3368
1.5259,1.2933,0.6572
1.1234,-1.0392,-1.6452
4.3690,2.3280,-0.2597
1.2199,0.4732,-0.3352
5.2445,-1.4261,0.4414
0.9450,-2.2801,-1.1600
4.2520,-0.7229,1.5434
3.5742,1.9546,0.1715
1.4878,2.9753,-0.2547
0.7059,2.2493,0.0852
5.4826,2.7589,0.0406
0.9158,0.7368,-0.5875
0.7723,-1.9799,-1.3684
5.7023,-1.5606,-0.2300
5.6078,1.4222,-1.2017
5.9776,2.5531,-0.0992
3.3459,-0.7065,1.9323
2.1884,2.6979,0.0137
0.0277,-2.8948,-0.0518
2.0029,-2.1372,-0.8560
4.1702,-2.2144,1.2404
1.0565,0.4461,-0.6454
1.3753,-2.0917,-1.3039
1.8762,1.1289,1.0178
3.7975,-2.4413,0.8601
5.5063,-0.5430,-0.8674
2.8153,-1.7301,0.4801
1.9209,-2.4878,-0.8485
1.6746,-1.7526,-1.1808
2.0148,1.4385,1.0548
3.6647,2.5320,-0.0261
2.4057,0.1460,1.4216
0.5883,1.8844,-0.0910
3.4635,-0.9406,1.8877
5.0985,-0.1292,-0.4864
4.9091,1.3352,-0.9040
2.7775,0.7257,1.6711
5.1611,-0.3391,-0.4090
5.9236,0.9151,-1.5645
5.1906,1.6441,-0.9587
3.8704,-0.8561,1.9041
0.7541,1.5960,-0.0970
5.4156,2.3433,-0.3572
2.1351,-0.1404,0.8089
2.7684,0.2896,1.7878
3.2606,2.2679,0.1679
3.3124,-1.7943,1.0820
3.7316,-1.8821,1.3627
4.4811,1.4813,-0.4880
5.6666,0.5246,-1.6171
4.8627,1.4555,-0.8475
3.8162,-2.6977,0.6203
2.2597,2.3307,0.3710
3.2600,-0.6205,1.9214
4.2650,-1.6916,1.5810
2.9580,1.9323,0.5769
4.5291,-1.7018,1.4388
3.2640,-2.1173,0.7077
2.0982,0.3347,1.0809
1.1896,1.1380,0.1622
0.3987,2.9821,-0.0655
4.8790,-0.7487,0.5471
2.4870,-2.3117,-0.3622
0.5278,-1.3324,-1.7595
0.5006,1.0428,-0.8634
0.0155,1.1413,-1.2323
4.1076,-2.8069,0.6504
4.1364,-2.7977,0.6698
2.4789,2.4692,0.2131
5.6092,2.0322,-0.6432
3.8534,-2.8536,0.4950
5.7706,1.2318,-1.3484
5.4201,-1.4291,0.1400
4.9206,2.0900,-0.5663
3.4888,1.7754,0.3590
2.3464,-0.9666,0.4195
5.2092,-2.1397,0.7899
3.1902,1.3500,1.0022
1.9635,0.0222,0.6331
0.8235,-2.1271,-1.2573
0.1037,-1.9734,-0.8266
1.5949,-1.4316,-1.2144
5.7041,-2.3733,0.2985
2.8984,-2.1464,0.2358
2.3663,-0.0921,1.2343
0.8056,1.7732,0.0438
4.3066,-1.2286,1.6361
5.8657,2.7138,0.0009
4.8240,-0.9887,0.8461
3.5543,-0.8528,1.9480
1.5885,0.9591,0.6328
1.9488,1.4429,1.0146
1.1441,1.4946,0.2804
5.5282,-1.0234,-0.4380
1.5255,-1.5761,-1.3227
1.3246,2.1383,0.3859
5.7491,-1.2831,-0.5764
3.0454,-2.9639,-0.0480
1.9789,2.8426,-0.1279
2.8560,0.0320,1.8339
5.9984,-1.9143,-0.3729
0.7208,1.9386,0.0349
0.0452,-1.9720,-0.7580
2.0734,-0.4448,0.4114
0.0699,-1.9775,-0.7824
2.1986,-2.9919,-0.4614
0.3458,-0.7138,-1.9728
1.3815,-2.7377,-0.8077
3.6775,2.5092,-0.0297
1.2208,0.4795,-0.3275
1.3069,0.6514,-0.0193
1.7425,-1.7885,-1.1111
2.8255,2.6484,0.0380
2.2860,1.7459,0.9278
3.2721,-0.9533,1.7645
4.9103,2.6137,-0.0977
3.0548,1.8396,0.6127
2.9590,1.5753,0.9279
5.6594,-0.2356,-1.3658
1.7588,1.1638,0.8976
5.0078,0.9790,-0.9959
2.4033,-2.1418,-0.4016
1.1806,1.9167,0.3681
0.7489,-2.9362,-0.4382
5.8658,2.2037,-0.4120
3.7555,-1.0505,1.9040
5.1808,0.1446,-0.8648
1.5872,2.9912,-0.2755
0.8612,-1.1924,-1.8221
4.1293,0.3900,0.8162
5.0873,1.8351,-0.7976
1.6957,-0.8157,-0.6840
0.8365,-2.4937,-0.9082
3.1096,1.7817,0.6343
4.5789,-2.4648,1.0414
4.4483,2.7837,0.0620
5.6269,-1.3877,-0.2610
4.6872,-0.4532,0.6382
0.8750,-1.9201,-1.4512
0.2885,-1.9270,-1.0738
3.4593,2.4348,0.0300
2.6132,-2.0371,-0.0683
3.2834,2.7518,-0.0050
3.8052,2.8356,0.0522
1.8525,2.4165,0.2913
1.2978,-2.6217,-0.9104
0.5332,2.8222,-0.0325
2.3105,-1.5997,-0.2214
2.6463,-0.8498,1.0679
1.2385,-1.2559,-1.5733
1.5788,-1.7758,-1.2745
5.6215,-0.6056,-1.0128
1.2886,-0.8872,-1.3956
4.9036,1.5462,-0.8566
5.4282,1.6865,-0.9779
3.8802,0.6935,0.8970
4.4652,0.9353,-0.2281
1.0215,-1.2874,-1.7348
0.5821,-2.2446,-1.0068
3.4166,-1.4196,1.5377
2.1552,-0.8510,0.1678
1.8820,1.7476,0.8318
3.5166,-0.7048,1.9785
3.1099,1.0635,1.3365
5.6761,2.5799,-0.1085
4.6301,1.3801,-0.6299
4.7321,-1.9832,1.2334
0.9470,0.1292,-1.1361
4.1257,1.7244,-0.1907
5.3547,1.7205,-0.9423
4.8345,-0.5804,0.4762
2.8653,2.0172,0.5385
4.6465,2.0673,-0.4945
0.1670,1.1220,-1.1325
3.6706,-1.0550,1.8980
3.5965,-0.8623,1.9509
2.7522,-2.0894,0.0859
4.3553,1.9330,-0.3883
0.3928,2.4201,-0.0119
2.5368,2.0298,0.6317
4.2587,1.5437,-0.2677
0.5336,-1.1869,-1.8418
1.1099,0.4526,-0.5478
5.5771,1.8663,-0.8114
1.0745,-1.4423,-1.6806
2.1160,-2.1309,-0.7372
5.4746,0.9315,-1.4222
4.0522,-1.8476,1.5121
0.4034,-1.5060,-1.5660
2.1049,1.2379,1.1858
2.7215,0.3932,1.7533
2.2388,-0.6364,0.5436
5.4903,0.2925,-1.4072
4.1342,-0.2226,1.3742
1.9683,0.5335,0.9881
4.5748,-0.7478,1.0895
4.7720,-2.3362,1.0710
1.4883,2.4920,0.1950
1.3067,2.5392,0.1389
1.0995,-2.6508,-0.8485
3.1818,-1.0029,1.6509
1.6351,0.9846,0.7071
4.6615,1.0429,-0.5738
3.8576,0.9296,0.6950
3.6990,1.6102,0.2907
2.3600,1.6313,1.0285
5.8258,2.6846,-0.0191
3.3226,2.6037,0.0174
4.2735,-1.0683,1.6433
3.4133,-2.2741,0.7139
1.2471,-2.1313,-1.3107
2.3182,0.7827,1.4387
0.8082,-1.3104,-1.8032
5.7055,-1.5104,-0.2815
2.2979,-2.4470,-0.5745
4.2556,-1.2466,1.6775
1.1015,-1.8670,-1.4983
2.4812,-1.5465,0.1087
5.7551,2.9795,0.1679
5.6333,2.1777,-0.4934
4.6445,0.0103,0.2641
5.1456,-2.5852,0.7598
1.6248,2.3737,0.3101
4.3438,2.3961,-0.2162
1.3123,-1.7183,-1.4846
2.4137,-1.6163,-0.0635
5.3139,0.8332,-1.3087
2.2206,-2.8132,-0.5457
5.3217,1.9679,-0.7265
2.4443,-1.1226,0.4456
3.9995,0.4395,0.9731
2.9744,1.4840,1.0105
5.3903,0.7416,-1.3804
5.4121,0.6574,-1.3979
5.4417,0.8559,-1.4153
4.2158,2.5974,-0.0766
4.8450,2.4562,-0.2453
4.0850,1.8151,-0.1784
3.3868,-1.0295,1.7996
1.1722,-1.4810,-1.6197
0.7682,1.6754,-0.0375
2.1732,-0.5941,0.4590
0.1366,-1.9358,-0.9019
3.9955,1.1886,0.2683
1.0593,-1.1661,-1.7161
5.4397,-2.3417,0.5696
2.3580,-2.6574,-0.5085
3.1291,-0.3061,1.9397
2.7067,2.1961,0.4242
0.9491,-1.9672,-1.4289
5.7176,2.3858,-0.2764
1.0703,0.1549,-0.9116
3.3469,-0.2600,1.9928
1.8110,-0.5889,-0.2530
4.8464,-0.3511,0.2284
5.0441,-1.8458,0.9363
2.1950,0.3628,1.2341
5.6632,2.7769,0.0495
5.5181,2.5726,-0.1259
0.8006,-0.8098,-1.8626
5.4072,1.8456,-0.8397
1.9463,-0.1678,0.4299
3.9559,1.2778,0.2491
2.1355,1.3808,1.1432
5.7618,-0.8308,-1.0427
3.6056,-1.9569,1.2023
5.0752,-0.7998,0.2159
0.5746,-2.3391,-0.9070
5.7746,-1.1749,-0.7283
2.5898,-1.7825,0.0853
5.2280,0.9568,-1.2251
0.3163,1.3691,-0.7461
0.4197,-0.5137,-1.9902
2.9882,2.3920,0.1804
2.9402,-1.6940,0.7008
0.2620,2.2834,-0.1012
3.0247,-1.9121,0.6080
1.2305,-0.5868,-1.2947
3.2057,-0.6195,1.8908
0.6566,2.9363,-0.1034
3.1643,0.0223,1.9478
0.8693,2.7353,-0.0128
0.8542,-0.4711,-1.7092
0.4220,2.0371,-0.1337
0.0418,-2.3279,-0.4272
3.0443,2.2047,0.2994
5.7895,-1.9704,-0.0272
5.5752,-0.2006,-1.2640
4.0068,-2.5420,0.8734
3.0300,-2.2171,0.3433
0.5837,-2.2451,-1.0075
1.0926,-2.5450,-0.9502
2.4163,2.0286,0.6550
1.2138,2.1546,0.3320
3.4801,-0.3036,1.9832
0.3211,-1.8773,-1.1550
5.6697,-0.0661,-1.4795
3.7776,0.3340,1.3831
1.4587,1.5064,0.6103
4.8245,1.4849,-0.8114
1.4312,-0.3712,-0.7752
5.7843,-2.3550,0.2029
3.2559,-1.7975,1.0142
1.6423,-2.5251,-0.9521
1.4360,-2.0545,-1.2984
4.9773,2.2903,-0.4076
5.4755,0.7188,-1.4564
0.8426,1.2628,-0.2241
2.3003,-1.8093,-0.3788
0.5985,-2.9348,-0.3678
3.4997,0.4225,1.6016
1.7932,1.1995,0.9348
3.8876,2.6721,-0.0171
3.5006,-2.0554,1.0134
0.1352,2.2528,-0.1699
3.2348,-1.7513,1.0354
2.7106,1.4529,1.1489
3.0684,-2.4678,0.1986
3.1858,0.9012,1.4356
3.5039,-1.5046,1.5369
4.2534,-1.1951,1.6774
5.1637,1.6925,-0.9183
2.1899,0.2258,1.1595
1.8041,1.8362,0.7476
0.9001,1.8833,0.1584
2.2416,0.8649,1.3682
3.7955,1.1566,0.5615
2.8266,-2.0159,0.2440
2.0077,2.7584,-0.0453
0.9660,-2.8359,-0.6218
5.5532,1.0449,-1.4230
5.7746,1.5195,-1.1056
0.2964,0.9393,-1.1923
1.1712,-2.0376,-1.3830
1.6057,2.9328,-0.2177
0.5967,0.9084,-0.8768
2.2775,0.1605,1.2530
2.8102,2.6581,0.0327
2.5413,-2.6174,-0.3668
1.9995,1.6754,0.9214
2.3072,-1.0543,0.2585
1.3330,0.2840,-0.3149
0.2752,1.9866,-0.2602
5.8783,2.7911,0.0478
4.0366,2.3143,-0.1570
5.7314,-2.9211,0.3142
3.6965,-2.8472,0.4165
5.5918,0.9577,-1.4758
3.6323,-1.3870,1.7080
3.7755,1.6777,0.1684
2.4211,-1.9921,-0.3082
1.9102,-0.7635,-0.2269
3.1574,-2.9953,0.0090
4.5978,1.5876,-0.6076
0.9170,1.8757,0.1702
0.1047,-1.2746,-1.4996
1.9477,0.6998,1.0276
1.7454,-1.5454,-1.0550
0.8602,1.7007,0.0646
0.8642,-1.5414,-1.6983
3.0807,-2.1568,0.4557
3.0434,-0.9246,1.5626
3.2124,-2.2304,0.5441
3.4839,1.3935,0.6967
3.0643,-0.5960,1.7961
1.2809,-0.4953,-1.1460
2.5169,-1.5358,0.1786
5.2696,2.5606,-0.1488
5.0722,-2.0269,0.9268
1.1378,-0.5923,-1.4329
4.8238,1.2478,-0.8223
1.0663,-2.2543,-1.2126
5.9699,-1.7862,-0.4473
5.9425,-2.1639,-0.0972
